id,course,restaurant,sku,name
131524,15988,913,,10 Moyennes Choix du Menu
131525,15988,913,,13 Moyenne Choix du Menu
141197,15993,913,,Monday & Tuesday Medium Special
141198,15994,913,,Spécial Lundi et Mardi Moyenne Pizza
141209,15995,913,,Small Poutine HIDE
141212,15996,913,,Petite Pizza HIDE
141213,15996,913,,Petite Poutine HIDE
141230,2030,192,,Three Toppings Pizza
141257,15999,192,,Twin Pizzas 2 Toppings
141258,15999,192,,Twin Pizzas 4 Toppings
141259,15999,192,,Twin Pizzas 6 Toppings
