"id","name","restaurant"
"7919","2 Pizza Deal Premium Toppings-----1st Pizza (VEGAN)","807"
"7920","2 Pizza Deal Premium Toppings-----2nd Pizza (VEGAN)","807"
"7921","Dips for VEGAN","807"
"7922","2 Pizza Deal 1 Topping & Two 591ml Drinks (V)","205"
"7923","2 Pizza Deal 2 Toppings & Two 591ml Drinks (V)","205"
"7924","2 Pizza Deal 3 Toppings & Two 591ml Drinks (V)","205"
"7925","Premium Toppings ------1st Pizza (V)","205"
"7926","Premium Toppings ----2nd Pizza (V)","205"
"7927","Dips for VEGAN","205"
"7928","Dips for VEGAN","205"
"7929","Small Pizza 3 Toppings","913"
"7930","Premium Toppings Small","913"
"7931","Medium Pizza 3 Toppings","913"
"7932","Premium Toppings Medium","913"
"7933","Large Pizza 3 Toppings","913"
"7934","Premium Toppings Large","913"
"7935","Small Pizza 3 Toppings","913"
"7936","Premium Toppings Small","913"
"7937","Small Pizza 3 Toppings","935"
"7938","Premium Toppings Small","935"
"7939","Small Pizza 3 Toppings","935"
"7940","Premium Toppings Small","935"
"7941","1 Large 3 Toppings","947"
"7942","Premium Toppings Large","947"
"7943","1 Jumbo 3 Toppings","947"
"7944","Premium Toppings Jumbo","947"
"7945","2 Medium 3 Toppings","947"
"7946","Premium Toppings Medium ---1st pizza","947"
"7947","Premium Toppings Medium---2nd Pizza","947"
"7948","2 Large 3 Toppings","947"
"7949","Premium Toppings Large ---1st Pizza","947"
"7950","Premium Toppings Large ---2nd Pizza","947"
"7951","5 Large 3 Toppings","947"
"7952","Premium Toppings Large--3rd Pizza","947"
"7953","Premium Toppings Large----4th Pizza","947"
"7954","Premium Toppings Large----5th Pizza","947"
"7955","Dips","947"
"7956","1 Medium 3 Toppings","947"
"7957","Premium Toppings Medium","947"
"7958","1 Large Pizza 3 Toppings","947"
"7959","Premium Toppings Large","947"
"7960","1 Jumbo Pizza 3 Toppings","947"
"7961","Premium Toppings Jumbo","947"
"7962","2 Medium 3 Toppings Pizza","947"
"7963","Premium Toppings Medium ---1st pizza","947"
"7964","Premium Toppings Medium ---2nd Pizza","947"
"7965","2 Large Pizza 3 Toppings","947"
"7966","Premium Toppings Large ---1st Pizza","947"
"7967","Premium Toppings Large----2nd Pizza","947"
"7968","5 Large Pizza 3 Toppings","947"
"7969","Premium Toppings Large ---3rd Pizza","947"
"7970","Premium Toppings Large ----4th Pizza","947"
"7971","Premium Toppings Large ---5th Pizza","947"
"7972","1 Medium 3 Toppings Pizza","947"
"7973","Premium Toppings Medium","947"
"7974","Dips","947"
"7975","5 Large 3 Toppings Pizza","923"
"7976","Premium Toppings Large ---3rd Pizza","923"
"7977","Premium Toppings Large---4th Pizza","923"
"7978","Premium Toppings Large ----5th Pizza","923"
"7979","5 Medium 3 Toppings Pizza","923"
"7980","Premium Toppings Medium---3rd Pizza","923"
"7981","Premium Toppings Medium----4th Pizza","923"
"7982","Premium Toppings Medium---5th Pizza","923"
"7983","2 Large 3 Toppings Pizza","923"
"7984","Wings Sauces","923"
"7985","2 Hot Dog","948"
"7986","2 Pogo","948"
"7987","Upgrade to Poutine","948"
"7988","2 Mini pogo","948"
"7989","Biscuit","948"
"7990","Large Pizza 3 Toppings (!)","275"
"7991","Premium Toppings Large (!)","275"
"7992","Pick your Fries (1)","952"
"7993","Pick Your Cheese (2)","952"
"7994","Pick Your 4 Toppings (3)","952"
"7995","Pick Your Sauce (4)","952"
"7996","Upgrade to Sauce","948"
"7997","Extras for Poutines","919"
"7998","Extras for 2 Poutines","919"
"7999","Wings Sauces","919"
"8000","Side Dishes for Pizza","919"
"8001","1 Topping Pizza","953"
"8002","Premium Toppings","953"
"8003","Dips","953"
"8004","1 Topping Pizza","949"
"8005","Premium Toppings","949"
"8006","Dips","949"
"8007","2 Toppings Pizza","949"
"8008","Twins Pizzas 1 Topping","949"
"8009","Twins Pizzas 2 Toppings","949"
"8010","Twins Pizzas 3 Toppings","949"
"8011","Premium Toppings 1st Pizza","949"
"8012","Premium Toppings 2nd Pizza","949"
"8013","Medium Pizza 3 Toppings","949"
"8014","Premium Toppings Medium","949"
"8015","Large Pizza 3 Toppings","949"
"8016","Premium Toppings Large","949"
"8017","Two Large Pizza 3 Toppings","949"
"8018","Premium Toppings Large 1st Pizza","949"
"8019","Premium Toppings Large 2nd Pizza","949"
"8020","Wings Sauces","949"
"8021","1 Spaghetti & 1 Lasagna Special","126"
"8022","Club Deal #1 Sandwich Choice","126"
"8023","Any 2 Clubs","126"
"8024","House Salad or Fries","126"
"8025","Burger Deal Selection","126"
"8026","Two Burger Deal Platters","126"
"8027","1 Sub Deal","126"
"8028","2 Subs Deal","126"
"8029","Upgrade Fries","126"
"8030","Extra Pizza Toppings Large","126"
"8031","3 Toppings Free","126"
"8032","Pair Pizza Deals","126"
"8033","Pizza Toppings SML---1st Pizza","126"
"8034","Pizza Toppings SML---2nd Pizza","126"
"8035","Extra Toppings Medium","126"
"8036","Large Pizza 1 Topping","901"
"8037","Twins Pizzas 1 Topping divided anyway","815"
"8038","Twins Pizzas 2 Toppings divided anyway","815"
"8039","Twins Pizzas 3 Toppings divided anyway","815"
"8040","Premium Toppings----1st pizza","815"
"8041","Premium Toppings----2nd pizza","815"
"8042","X-Large Pizza 2 Toppings","131"
"8043","Premium Toppings XLarge","131"
"8044","Choice of Egg Roll or Spring Roll","295"
"8045","2 Small 6 Toppings","951"
"8046","2 Medium 6 Toppings","951"
"8047","2 Large 6 Toppings","951"
"8048","Premium Toppings Small----1st Pizza","951"
"8049","Premium Toppings Small----2nd Pizza","951"
"8050","Premium Toppings Medium---1st Pizza","951"
"8051","Premium Toppings Medium----2nd Pizza","951"
"8052","Premium Toppings Large----1st Pizza","951"
"8053","Premium Toppings Large----2nd Pizza","951"
"8054","Large Pizza 3 Toppings","951"
"8055","Premium Toppings Large","951"
"8056","Medium Pizza 3 Toppings","951"
"8057","Wings Sauces","951"
"8058","Dips","951"
"8059","Beef Donair Special","951"
"8060","Premium Toppings Medium","951"
"8062","2 Large Pizzas Toppings and Type Selection","732"
"8063","Premium Toppings Large---1st pizza","842"
"8064","Premium Toppings Large---2nd pizza","842"
"8065","1 Small Pizza 1 Topping","842"
"8066","1 Medium Pizza 1 Topping","842"
"8067","1 Large Pizza 1 Topping","842"
"8068","1st Dip Free","842"
"8069","Large Side for Special","842"
"8070","NACHO FRIES Step 1 ---Dirty or Regular","863"
"8071","NACHO FRIES Step 2-----Meat & Cheese (2 items free)","863"
"8072","NACHO FRIES Step 3------Unlimited Vegetables","863"
"8073","NACHO FRIES Step 4-----Sauces","863"
"8074","1 Topping Pizza","962"
"8075","Premium Toppings","962"
"8076","Dips","962"
"8077","2 Pizza Deal 1 Topping","962"
"8078","2 Pizza Deal 2 Toppings","962"
"8079","2 Pizza Deal 3 Toppings","962"
"8080","Premium Toppings Twins---1st Pizza","962"
"8081","Premium Toppings Twins----2nd Pizza","962"
"8082","Large Pizza 3 Toppings","962"
"8084","Large Pizza 4 Toppings","962"
"8085","Premium Toppings Large","962"
"8086","Medium Pizza 3 Toppings","962"
"8087","Premium Toppings Medium","962"
"8088","Small Pizza 3 Toppings","962"
"8089","Premium Toppings Small","962"
"8090","Wings Sauces","962"
"8091","1st Dip Free","962"
"8092","2 Dips Free","962"
"8093","Salad Dressings","962"
"8094","2 Dips Free","934"
"8095","Vegan Pizza with 3 Toppings (SML)","913"
"8096","Premium Toppings VEGAN (SML)","913"
"8097","3 Dips Free (no cheddar chipotle)","913"
